"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Eef1b2",17978.9750653771,0.102283792524226,0.888657344331637,0.11509924851986,0.908366455540649,0.997111559487574
"Snora41",23.8133150991975,-1.37577227389162,1.39639357044198,-0.985232460971707,0.324509899201556,0.92485949355546
"Adam23",42.7422657806501,2.3801296318327,1.57328152044358,1.51284407838314,0.130319269407018,0.82987724463835
"Fastkd2",231.690490643557,-0.919334839021347,0.710254218960317,-1.29437434439613,0.195536148039969,0.876854681791245
"Klf7",19.7156184215314,-0.436297324887425,2.35572521548269,-0.185207222820352,0.853066504108331,0.996643271197916
"Creb1",711.52549886461,-0.54205300663531,0.640847563001952,-0.845837665506826,0.397643310219541,0.936529254308845
"Mettl21a",219.453299655873,-0.500611321241746,0.593258665325683,-0.843833138057787,0.39876265502398,0.936529254308845
"2810408I11Rik",23.7996272772042,0.930033228551829,2.125916975035,0.437473918066117,0.6617676872775,0.972157100532201
"Ccnyl1",187.164162314222,-0.328719307345246,0.67687868605207,-0.485639914683262,0.627222491421481,0.969783215287895
"Fzd5",193.727229372394,-0.502990474637943,1.10479422223927,-0.455279783793989,0.648907968366024,0.970929103225591
"Plekhm3",859.473210788076,-0.301836686869312,0.956278440654467,-0.315636820864369,0.752278186323462,0.983728702935871
"D630023F18Rik",4.53914497878451,2.78065339247238,4.828308147842,0.575906364575175,0.564678473432102,0.959129992909282
"Idh1",1141.48821563112,1.23561753975345,1.03743977169148,1.19102580551627,0.233643454478028,0.889033313409252
"Pikfyve",457.265018521373,-1.01746761302738,0.613613452775166,-1.6581572787,0.0972857251673256,0.798859170837339
"Map2",5872.93428779633,-0.678131674667692,0.942855428465617,-0.71923187181652,0.471998064774911,0.947451244268325
"Unc80",5.06206310646879,-1.47828275459,3.35102702466703,-0.441143190940661,0.659109337071099,0.972000485098985
"Rpe",666.251667267017,-0.778454315588659,0.41863728351795,-1.85949590788246,0.0629568787533164,0.736061067524651
"Kansl1l",134.106509373245,-0.779399055107275,1.08499851738219,-0.718341124546194,0.472546979090877,0.947451244268325
"Acadl",1758.33910609933,0.788194847142598,0.824870384315099,0.955537817977363,0.339305790130066,0.928652829355017
"Myl1",4908.03934100632,-4.49730946606599,4.62760838387382,-0.971843140776153,0.331128590127791,0.925221070336615
"Lancl1",1474.68332153307,-0.0518905682595455,0.756104607594783,-0.0686288216449477,0.945285076592003,0.997111559487574
